index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att_y,Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
4,Maximilian Philipp,17.0,de GER,AM,27-166,80,0,0,0,0,2,0,0,0,38.0,1.0,0,1.0,0.1,0.1,0.1,8.0,0.0,27.0,30.0,90.0,3.0,26.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,3
5,Yannick Gerhardt,31.0,de GER,AM,27-154,10,0,0,0,0,0,0,0,0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,3
6,Maximilian Arnold,27.0,de GER,DM,27-079,90,0,0,0,0,1,0,0,0,77.0,1.0,1,0.0,0.0,0.0,0.0,4.0,0.0,63.0,72.0,87.5,10.0,66.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,3
7,Xaver Schlager,24.0,at AUT,DM,23-320,80,0,0,0,0,1,0,0,0,65.0,4.0,1,0.0,0.0,0.0,0.3,2.0,0.0,46.0,56.0,82.1,5.0,53.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1,3
8,Josuha Guilavogui,23.0,fr FRA,DM,30-329,10,0,0,0,0,1,0,0,0,9.0,0.0,0,1.0,0.1,0.1,0.0,0.0,0.0,4.0,7.0,57.1,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,3
9,Jérôme Roussillon,15.0,fr FRA,LB,28-220,86,0,0,0,0,1,1,0,0,70.0,1.0,1,0.0,0.0,0.0,0.0,2.0,0.0,48.0,61.0,78.7,7.0,53.0,8.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,1,3
10,Admir Mehmedi,14.0,ch SUI,LB,30-151,4,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,1.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,3
11,John Brooks,25.0,us USA,CB,28-198,90,0,1,0,0,0,0,0,0,94.0,0.0,7,2.0,0.0,0.0,0.0,0.0,0.0,77.0,82.0,93.9,13.0,67.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,3
12,Maxence Lacroix,4.0,fr FRA,CB,21-130,90,0,0,0,0,0,0,0,0,98.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,79.0,91.0,86.8,14.0,73.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,3
13,Kevin Mbabu,19.0,ch SUI,RB,26-117,90,0,0,0,0,0,0,0,0,89.0,2.0,7,2.0,0.0,0.0,0.2,2.0,0.0,51.0,72.0,70.8,4.0,57.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,3
14,Koen Casteels,1.0,be BEL,GK,29-050,90,0,0,0,0,0,0,0,0,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,79.2,0.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,2.0,7.0,28.6,18.0,5.0,22.2,28.2,6.0,50.0,43.8,9.0,2.0,22.2,2.0,16.2,1,3
0,Simon Zoller,9.0,de GER,FW,30-049,90,0,0,0,0,1,0,0,0,25.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,23.0,95.7,2.0,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,3
1,Christopher Antwi-Adjei,22.0,gh GHA,LW,27-188,90,0,0,0,0,0,0,0,0,36.0,3.0,0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,22.0,86.4,0.0,18.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0,3
2,Takuma Asano,10.0,jp JPN,RW,26-277,45,0,0,0,0,0,0,0,0,13.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,1.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,3
3,Miloš Pantović,27.0,rs SRB,RW,25-038,45,0,0,0,0,1,1,0,0,29.0,0.0,1,0.0,0.2,0.2,0.0,1.0,0.0,13.0,23.0,56.5,2.0,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,3
4,Elvis Rexhbeçaj,20.0,de GER,LM,23-286,90,0,0,0,0,2,0,1,0,49.0,2.0,3,3.0,0.0,0.0,0.3,4.0,0.0,23.0,36.0,63.9,2.0,17.0,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0,3
5,Robert Tesche,23.0,de GER,CM,34-079,3,0,0,0,0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,3
6,Anthony Losilla,8.0,fr FRA,RM,35-157,90,0,0,0,0,1,0,0,0,41.0,0.0,3,0.0,0.0,0.0,0.0,2.0,0.0,27.0,35.0,77.1,3.0,10.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,3
7,Danilo Soares,3.0,br BRA,LB,29-289,90,0,0,0,0,0,0,0,0,80.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,53.0,67.0,79.1,3.0,29.0,5.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,0,3
8,Maxim Leitsch,29.0,de GER,CB,23-088,90,0,0,0,0,0,0,1,0,56.0,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,31.0,44.0,70.5,1.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,3
9,Vassilis Lambropoulos,24.0,gr GRE,CB,31-136,88,0,0,0,0,1,0,0,0,26.0,1.0,0,1.0,0.1,0.1,0.0,0.0,0.0,15.0,19.0,78.9,0.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,3
10,Silvère Ganvoula M'Boussy,35.0,cg CGO,CB,25-053,2,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,3
11,Cristian Gamboa,2.0,cr CRC,RB,31-294,77,0,0,0,0,0,0,0,0,53.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,55.8,3.0,16.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,3
12,Herbert Bockhorn,11.0,de GER,RB,26-195,13,0,0,0,0,1,0,0,0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,0.0,5.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,3
13,Manuel Riemann,1.0,de GER,GK,32-339,90,0,0,0,0,0,0,0,0,69.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,37.0,62.0,59.7,0.0,40.0,0.0,0.0,0.0,8.0,1.0,6.0,87.5,2.4,15.0,38.0,39.5,52.0,3.0,57.7,42.3,10.0,80.0,54.4,14.0,0.0,0.0,7.0,25.8,0,3
0,Bryan Lasme,10.0,fr FRA,FW,22-273,76,0,0,0,0,2,0,0,0,20.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,4
1,Florian Krüger,18.0,de GER,FW,22-182,14,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,4
2,Fabian Klos,9.0,de GER,FW,33-255,89,0,0,0,0,4,1,1,0,45.0,0.0,0,0.0,0.2,0.2,0.0,2.0,0.0,13.0,33.0,39.4,5.0,17.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,4
3,Janni Serra,23.0,de GER,FW,23-154,1,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,4
4,Masaya Okugawa,11.0,jp JPN,AM,25-122,66,0,0,0,0,2,2,0,0,19.0,2.0,0,1.0,0.2,0.2,0.0,1.0,0.0,4.0,12.0,33.3,0.0,10.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1,4
5,Robin Hack,21.0,de GER,AM,22-352,24,0,0,0,0,0,0,0,0,6.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,60.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,4
6,Alessandro Schöpf,8.0,at AUT,LM,27-188,90,0,0,0,0,1,0,0,0,40.0,2.0,1,0.0,0.0,0.0,0.1,2.0,0.0,16.0,27.0,59.3,1.0,11.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,4
7,Fabian Kunze,16.0,de GER,RM,23-061,90,0,0,0,0,0,0,0,0,33.0,2.0,0,0.0,0.0,0.0,0.1,2.0,0.0,19.0,25.0,76.0,5.0,12.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,4
8,Manuel Prietl,19.0,at AUT,DM,30-011,90,0,0,0,0,0,0,1,0,31.0,2.0,2,2.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,79.2,1.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,4
9,Jacob Barrett Laursen,5.0,dk DEN,LB,26-270,76,0,0,0,0,1,0,1,0,42.0,1.0,1,2.0,0.0,0.0,0.0,1.0,0.0,23.0,38.0,60.5,3.0,9.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1,4
10,Nathan de Medina,15.0,be BEL,LB,23-310,14,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,4
11,Joakim Nilsson,4.0,se SWE,CB,27-189,76,0,0,0,0,0,0,0,0,43.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,25.0,35.0,71.4,2.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,4
12,Mike van der Hoorn,6.0,nl NED,CB,28-303,14,0,0,0,0,0,0,0,0,5.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,4
13,Amos Pieper,2.0,de GER,CB,23-209,90,0,0,0,0,0,0,0,0,65.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,47.0,57.0,82.5,0.0,30.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,4
14,Cédric Brunner,27.0,ch SUI,RB,27-178,90,0,0,0,0,0,0,0,0,45.0,1.0,1,2.0,0.0,0.0,0.0,2.0,0.0,24.0,36.0,66.7,2.0,13.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,4
15,Stefan Ortega,1.0,de GER,GK,28-281,90,0,0,0,0,0,0,0,0,77.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,47.0,72.0,65.3,0.0,46.0,0.0,0.0,0.0,5.0,0.0,5.0,100.0,1.1,19.0,42.0,45.2,60.0,2.0,58.3,44.3,12.0,58.3,50.8,20.0,0.0,0.0,0.0,9.0,1,4
0,Lucas Höler,9.0,de GER,FW,27-035,84,0,0,0,0,3,2,0,0,40.0,1.0,1,0.0,0.7,0.7,0.0,4.0,0.0,18.0,25.0,72.0,2.0,25.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
1,Ermedin Demirović,11.0,ba BIH,AM,23-142,6,0,0,0,0,1,0,1,0,1.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
2,Vincenzo Grifo,32.0,it ITA,AM,28-129,84,0,0,0,0,0,0,0,0,48.0,2.0,0,0.0,0.0,0.0,0.8,6.0,0.0,29.0,39.0,74.4,7.0,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
3,Janik Haberer,19.0,de GER,FW,27-134,6,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
4,Jeong Woo-yeong,29.0,kr KOR,AM,21-328,69,0,0,0,0,1,0,0,0,40.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,82.1,2.0,23.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
5,Roland Sallai,22.0,hu HUN,AM,24-084,21,0,0,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.1,2.0,0.0,5.0,10.0,50.0,1.0,10.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
6,Nicolas Höfler,27.0,de GER,CM,31-158,90,0,0,0,0,1,1,1,0,48.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,25.0,34.0,73.5,1.0,12.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,0,4
7,Yannik Keitel,14.0,de GER,CM,21-180,69,0,0,0,0,5,1,1,0,38.0,0.0,0,0.0,0.4,0.4,0.0,1.0,0.0,18.0,32.0,56.3,3.0,17.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
8,Baptiste Santamaria,8.0,fr FRA,CM,26-158,21,0,0,0,0,0,0,0,0,7.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,33.3,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
9,Christian Günter,30.0,de GER,WB,28-167,90,0,0,0,0,0,0,0,0,57.0,0.0,0,0.0,0.0,0.0,0.1,4.0,0.0,34.0,49.0,69.4,6.0,30.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
10,Jonathan Schmid,7.0,fr FRA,WB,31-053,90,0,0,0,0,2,1,0,0,58.0,1.0,2,3.0,0.1,0.1,0.0,2.0,0.0,33.0,46.0,71.7,2.0,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
11,Nico Schlotterbeck,4.0,de GER,CB,21-256,90,0,0,0,0,2,0,0,0,76.0,3.0,1,2.0,0.2,0.2,0.2,3.0,0.0,40.0,56.0,71.4,0.0,33.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,4
12,Philipp Lienhart,3.0,at AUT,CB,25-034,90,0,0,0,0,0,0,0,0,77.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,52.0,65.0,80.0,5.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
13,Manuel Gulde,5.0,de GER,CB,30-183,61,0,0,0,0,0,0,1,0,34.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,82.8,1.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
14,Dominique Heintz,23.0,de GER,CB,27-364,29,0,0,0,0,0,0,0,0,22.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,95.2,0.0,16.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,4
15,Mark Flekken,26.0,nl NED,GK,28-062,90,0,0,0,0,0,0,0,0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,65.5,0.0,17.0,0.0,0.0,0.0,3.0,0.0,3.0,100.0,0.8,6.0,15.0,40.0,22.0,3.0,45.5,41.5,7.0,71.4,59.0,14.0,1.0,7.1,0.0,9.3,0,4
0,Florian Niederlechner,7.0,de GER,FW,30-294,90,0,0,0,0,1,0,0,0,25.0,0.0,0,3.0,0.1,0.1,0.1,3.0,0.0,12.0,14.0,85.7,0.0,13.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1,5
1,Ruben Vargas,16.0,ch SUI,LW,23-009,80,0,0,0,0,1,0,0,0,45.0,2.0,2,1.0,0.2,0.2,0.1,1.0,0.0,19.0,26.0,73.1,2.0,27.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,1,5
2,Noah Joel Sarenren Bazee,17.0,ng NGA,LW,24-358,10,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,5
3,André Hahn,28.0,de GER,RW,31-001,63,0,0,0,0,1,0,0,0,16.0,1.0,0,1.0,0.1,0.1,0.0,1.0,0.0,3.0,11.0,27.3,0.0,13.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1,5
4,Daniel Caligiuri,20.0,it ITA,RW,33-211,27,0,0,0,0,0,0,0,0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,1.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,5
5,Fredrik Jensen,24.0,fi FIN,AM,23-339,63,0,0,0,0,1,0,0,0,22.0,0.0,0,0.0,0.0,0.0,0.4,5.0,0.0,15.0,21.0,71.4,2.0,14.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,5
6,Michael Gregoritsch,11.0,at AUT,AM,27-118,27,0,0,0,0,0,0,0,0,10.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,5
7,Niklas Dorsch,30.0,de GER,DM,23-211,90,0,0,0,0,0,0,0,0,50.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,35.0,41.0,85.4,3.0,26.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,5
8,Jan Morávek,14.0,cz CZE,DM,31-286,58,0,0,0,0,0,0,0,0,28.0,0.0,0,2.0,0.0,0.0,0.0,2.0,0.0,16.0,20.0,80.0,3.0,13.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1,5
9,Arne Maier,10.0,de GER,DM,22-218,32,0,0,0,0,1,0,0,0,16.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,58.3,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,5
10,Iago,22.0,br BRA,LB,24-144,81,0,0,0,0,0,0,0,0,59.0,1.0,2,1.0,0.0,0.0,0.0,1.0,0.0,39.0,49.0,79.6,4.0,30.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,5
11,Mads Pedersen,3.0,dk DEN,LB,24-347,9,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,5
12,Ohis Felix Uduokhai,19.0,de GER,CB,23-339,90,0,0,0,0,1,0,0,0,69.0,1.0,2,3.0,0.1,0.1,0.0,0.0,0.0,46.0,58.0,79.3,1.0,40.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,5
13,Jeffrey Gouweleeuw,6.0,nl NED,CB,30-035,90,0,0,0,0,0,0,1,0,58.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,35.0,50.0,70.0,1.0,38.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1,5
14,Robert Gumny,2.0,pl POL,RB,23-071,90,0,0,0,0,1,0,0,0,51.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,44.0,65.9,4.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,5
15,Rafał Gikiewicz,1.0,pl POL,GK,33-292,90,0,0,0,0,0,0,0,0,43.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,39.0,84.6,0.0,25.0,0.0,0.0,0.0,8.0,4.0,4.0,50.0,3.6,7.0,12.0,58.3,31.0,4.0,25.8,31.3,8.0,50.0,54.0,10.0,0.0,0.0,3.0,24.0,1,5
0,Andrej Kramarić,27.0,hr CRO,FW,30-056,90,0,3,0,0,5,3,0,0,33.0,0.0,0,0.0,0.8,0.8,1.6,6.0,3.0,21.0,24.0,87.5,8.0,19.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,5
1,Jacob Bruun Larsen,7.0,dk DEN,LW,22-329,58,1,0,0,0,2,1,0,0,27.0,0.0,0,2.0,0.4,0.4,0.2,3.0,0.0,12.0,18.0,66.7,1.0,14.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0,5
2,Sargis Adamyan,23.0,am ARM,LW,28-083,32,1,0,0,0,1,1,0,0,20.0,2.0,0,0.0,0.4,0.4,0.0,2.0,1.0,10.0,14.0,71.4,1.0,11.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,5
3,Christoph Baumgartner,14.0,at AUT,RW,22-013,73,0,0,0,0,0,0,0,0,23.0,1.0,0,1.0,0.0,0.0,0.2,1.0,0.0,10.0,19.0,52.6,3.0,13.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,5
4,Georginio Rutter,33.0,fr FRA,RW,19-116,17,1,1,0,0,1,1,0,0,9.0,1.0,0,1.0,0.9,0.9,0.9,4.0,3.0,4.0,4.0,100.0,1.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0,5
5,Moanes Dabbur,10.0,il ISR,AM,29-092,58,0,0,0,0,0,0,0,0,34.0,2.0,0,1.0,0.0,0.0,0.0,2.0,1.0,16.0,25.0,64.0,1.0,12.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,5
6,Mijat Gaćinović,20.0,rs SRB,AM,26-187,32,0,0,0,0,0,0,0,0,26.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,20.0,24.0,83.3,2.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,5
7,Angelo Stiller,13.0,de GER,DM,20-132,90,0,0,0,0,0,0,0,0,38.0,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,71.0,5.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,5
8,Sebastian Rudy,16.0,de GER,DM,31-167,90,1,0,0,0,3,1,1,0,51.0,3.0,0,0.0,1.0,1.0,0.0,1.0,0.0,25.0,39.0,64.1,0.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,5
9,David Raum,17.0,de GER,LB,23-114,51,0,0,0,0,1,1,1,0,48.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,33.0,41.0,80.5,1.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,5
10,Marco John,30.0,de GER,LB,19-134,39,0,0,0,0,0,0,0,0,13.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,9.0,10.0,90.0,3.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,5
11,Kevin Vogt,22.0,de GER,CB,29-325,90,0,0,0,0,0,0,0,0,85.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,72.0,86.1,0.0,35.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,5
12,Stefan Posch,38.0,at AUT,CB,24-092,90,0,0,0,0,0,0,0,0,78.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,60.0,68.0,88.2,5.0,52.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,5
13,Kevin Akpoguma,25.0,ng NGA,RB,26-117,72,0,0,0,0,1,0,0,0,35.0,3.0,0,2.0,0.2,0.2,0.1,4.0,0.0,20.0,26.0,76.9,5.0,9.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0,5
14,Diadie Samassékou,18.0,ml MLI,RB,25-215,18,0,0,0,0,1,0,0,0,14.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,10.0,60.0,0.0,5.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0,5
15,Oliver Baumann,1.0,de GER,GK,31-073,90,0,0,0,0,0,0,0,0,49.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,48.0,85.4,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,13.0,46.2,39.0,9.0,25.6,25.9,9.0,33.3,35.6,13.0,0.0,0.0,3.0,19.8,0,5
0,Erling Haaland,9.0,no NOR,FW,21-024,90,2,3,0,0,6,3,0,0,45.0,0.0,0,0.0,1.6,1.6,0.6,9.0,5.0,22.0,31.0,71.0,7.0,20.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,1,6
1,Marco Reus,11.0,de GER,LW,32-075,86,1,2,0,0,1,1,0,0,54.0,1.0,1,1.0,0.3,0.3,0.7,8.0,4.0,37.0,46.0,80.4,3.0,37.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,1,6
2,Youssoufa Moukoko,18.0,de GER,AM,16-267,4,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,6
3,Thorgan Hazard,10.0,be BEL,RW,28-138,72,1,0,0,0,2,1,0,0,51.0,2.0,0,3.0,0.2,0.2,0.4,2.0,0.0,26.0,41.0,63.4,2.0,24.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,1,6
4,Donyell Malen,21.0,nl NED,LW,22-217,18,0,0,0,0,0,0,0,0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,33.3,0.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1,6
5,Gio Reyna,7.0,us USA,AM,18-274,86,1,0,0,0,1,1,0,0,52.0,0.0,0,1.0,0.3,0.3,0.2,0.0,0.0,28.0,37.0,75.7,2.0,28.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1,6
6,Steffen Tigges,27.0,de GER,RW,23-014,4,0,0,0,0,0,0,0,0,4.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1,6
7,Mahmoud Dahoud,8.0,de GER,DM,25-225,90,0,0,0,0,0,0,0,0,67.0,2.0,3,2.0,0.0,0.0,0.1,2.0,0.0,47.0,54.0,87.0,9.0,33.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1,6
8,Jude Bellingham,22.0,eng ENG,DM,18-046,72,0,0,0,0,1,0,0,0,49.0,3.0,4,0.0,0.2,0.2,0.0,3.0,0.0,27.0,33.0,81.8,3.0,27.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1,6
