Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2022-01-04,    18604.90,    18720.95,    18481.15,    18682.20,      127463232,         4215.60
2022-01-05,    18729.40,    19153.10,    18629.25,    19078.50,      160358494,         6227.24
2022-01-06,    18855.75,    19123.10,    18743.95,    18998.00,      138883822,         4546.14
2022-01-07,    19092.25,    19317.55,    18953.35,    19113.55,      118008112,         4490.45
2022-01-10,    19211.50,    19434.45,    19208.25,    19410.45,      115942388,         3986.12
2022-01-11,    19430.10,    19485.25,    19224.25,    19419.75,      100754600,         3677.74
2022-01-12,    19571.90,    19643.35,    19502.65,    19613.95,      113719399,         4960.60
2022-01-13,    19620.15,    19620.15,    19435.75,    19493.60,      112650183,         5788.20
2022-01-14,    19393.15,    19493.95,    19254.60,    19450.65,      111483443,         4340.28
2022-01-17,    19376.10,    19558.85,    19316.10,    19353.00,       95820203,         5010.84
2022-01-18,    19418.35,    19674.25,    19275.55,    19334.60,      111820873,         5073.23
2022-01-19,    19299.80,    19393.15,    19120.40,    19209.75,      104130619,         4538.97
2022-01-20,    19239.35,    19278.90,    18972.20,    19105.10,       92909861,         4152.32
2022-01-21,    18948.10,    19032.45,    18755.00,    18929.55,       92962129,         3935.73
2022-01-24,    18966.45,    19005.05,    18333.00,    18643.60,      160009068,         6436.49
2022-01-25,    18467.85,    19078.85,    18379.15,    19036.05,      191463027,         7686.42
2022-01-27,    18741.65,    19221.20,    18672.70,    19132.90,      191615680,         9012.99
2022-01-28,    19261.75,    19386.45,    18971.15,    19020.60,      153535782,         6944.03
