Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
2014-04-04,7859.1,7903.2,7822.35,7843.25,18722442,10123200000,46.27,6.21,0.66
2014-04-07,7886.05,7915.4,7763.05,7825.45,25398093,14171500000,46.16,6.2,0.66
2014-04-09,7876.9,8051.1,7854.8,8029.25,29457652,17493200000,47.36,6.36,0.64
2014-04-10,8045.5,8101.2,7861.9,7877.55,15938130,9676000000,46.47,6.24,0.65
2014-04-11,7908.35,8000.6,7899.25,7964.8,10999487,7076500000,46.98,6.31,0.65
2014-04-15,7997.7,7997.7,7892.7,7900.8,7266478,4670000000,46.61,6.26,0.65
2014-04-16,7926.3,7960.35,7856.05,7877.15,5345734,3589600000,46.47,6.24,0.65
2014-04-17,7892.1,7958,7891.55,7941.6,5952072,4078300000,46.85,6.29,0.65
2014-04-21,7975.6,7975.6,7913.15,7920.25,3872568,2840900000,47.2,6.27,0.65
2014-04-22,7913.5,7949.55,7909.1,7941.75,5332462,3558300000,47.32,6.29,0.65
2014-04-23,7930,8043,7930,7974.35,10431093,7786500000,47.52,6.32,0.65
2014-04-25,8002,8043.45,7966.95,7989.3,4778690,4245800000,47.61,6.33,0.65
2014-04-28,7993.95,8134.3,7993.95,8122.25,8120985,5836300000,48.4,6.43,0.63
2014-04-29,8147.7,8169,8065.85,8106.5,7086764,4633800000,48.31,6.42,0.64
2014-04-30,8067.95,8170.75,8036.7,8100,7236913,5239400000,48.27,6.42,0.64
2014-05-02,8098.5,8195.9,8098.5,8157.05,6050056,4470100000,48.61,6.46,0.63
2014-05-05,8139.2,8186.05,8065.1,8078.5,5643431,3697800000,48.14,6.4,0.64
2014-05-06,8113.2,8125.35,8056.7,8087.45,5050086,3301100000,48.19,6.41,0.64
2014-05-07,8090.3,8161.8,8052.5,8070.45,7678154,5649900000,48.09,6.39,0.64
2014-05-08,8091.45,8115.35,8027.7,8047.95,6418190,4526000000,48.26,6.37,0.64
2014-05-09,8034.3,8058.15,7993.15,8009,8224538,5980300000,47.55,6.34,0.64
2014-05-12,8020.2,8039.85,7910.6,7937.7,6712522,4710200000,47.14,6.22,0.61
2014-05-13,7989.55,7996.65,7847.75,7870.35,8412847,6758300000,42.95,6.17,0.61
2014-05-14,7871.75,7931.5,7827.9,7836.5,6559437,5723200000,39.55,6.14,0.61
2014-05-15,7857.75,7928.45,7800.85,7817,8433410,6131100000,39.45,6.12,0.61
2014-05-16,7817.5,7916.7,7682.35,7699.45,9881610,7788600000,38.86,6.03,0.62
2014-05-19,7714.85,7731.4,7357.45,7411.6,11839562,8625400000,37.41,5.81,0.65
2014-05-20,7401.65,7549.15,7385.45,7515.6,9136821,6190300000,37.93,5.89,0.64
2014-05-21,7509.8,7509.8,7451.8,7466.7,8183744,5581200000,37.69,5.85,0.64
2014-05-22,7480.5,7525.85,7431.7,7470.45,6127450,4708200000,37.7,5.85,0.64
2014-05-23,7455.2,7521.95,7455.2,7489.3,5726126,4299500000,37.8,5.87,0.64
2014-05-26,7588.55,7592,7411.4,7447.6,9247986,6474500000,37.54,5.83,0.64
2014-05-27,7433.55,7526.8,7433.55,7453.6,6770771,4759900000,37.57,5.84,0.64
2014-05-28,7499.55,7501.65,7447.1,7466.5,7612897,7076000000,37.63,5.85,0.64
2014-05-29,7462.1,7521.45,7458.8,7484.45,9742101,6625200000,37.73,5.86,0.64
2014-05-30,7500.6,7750.7,7500.6,7712.9,17349026,14128700000,38.38,6.04,0.62
2014-06-02,7745.4,7746.35,7599.7,7615.2,4822057,3419500000,37.89,5.97,0.63
2014-06-03,7610.75,7637.45,7571.85,7579.05,4530307,3408400000,37.71,5.94,0.63
2014-06-04,7561.95,7614,7537.75,7554.85,4374744,3304400000,37.59,5.92,0.64
2014-06-05,7550.4,7584.45,7534.6,7563.35,5768787,4548300000,37.64,5.93,0.63
2014-06-06,7637.05,7682.7,7602.5,7672.7,9082197,5830500000,38.18,6.01,0.63
2014-06-09,7681.1,7734.95,7671.9,7706.9,5430127,3820000000,38.35,6.04,0.62
2014-06-10,7743.45,7865.35,7738.8,7834.3,9984515,6864100000,38.98,6.14,0.61
2014-06-11,7890.6,7923.3,7840.95,7903.05,9994387,7079100000,39.33,6.19,0.61
2014-06-12,7926.3,8015.9,7922.8,8002.65,8078777,6340000000,39.82,6.27,0.6
2014-06-13,7987.65,8037.95,7957.8,7986.35,8328766,6151100000,39.74,6.26,0.6
2014-06-16,7969.95,8043.9,7961.95,8023.45,7520879,5239500000,39.93,6.29,0.6
2014-06-17,8038.7,8065.25,7965.8,8037.1,5915295,4371600000,39.99,6.3,0.6
2014-06-18,8037.35,8156.45,8009.15,8046.6,12858207,7375600000,40.09,6.3,0.6
2014-06-19,8074.85,8132.25,8031.5,8119,5353337,3748100000,40.45,6.36,0.59
2014-06-20,8113.45,8148.6,7997.25,8043.7,6076290,4037200000,40.08,6.3,0.6
2014-06-23,8065,8105.05,8027.45,8082.15,4529441,3688600000,40.27,6.33,0.59
2014-06-24,8089.75,8116.5,8040.15,8058.8,4778240,3694100000,40.15,6.31,0.6
2014-06-25,8049.85,8125.05,8042.2,8104.75,4364615,3505400000,40.38,6.35,0.59
2014-06-26,8106.8,8168.2,8059.35,8135.9,9482854,6774000000,40.54,6.37,0.59
2014-06-27,8210.7,8377.5,8210.7,8361,13389442,9024300000,41.66,6.55,0.57
2014-06-30,8416.4,8547.65,8403.8,8535.7,8826215,6359100000,42.53,6.69,0.56
2014-07-01,8541.55,8555.4,8488.15,8496.85,4452598,3518900000,42.34,6.66,0.57
2014-07-02,8510.2,8670.95,8510.2,8656.65,6347468,4528500000,43.13,6.78,0.55
2014-07-03,8668.6,8814.35,8644.4,8749.6,11360877,7789800000,43.59,6.86,0.55
2014-07-04,8769.6,8847.7,8765.3,8796.45,6352103,4944100000,43.83,6.89,0.55
2014-07-07,8831.6,8962.1,8778.25,8883.3,6733666,5552500000,44.26,6.96,0.54
2014-07-08,8901.75,9001.85,8758.15,8799.25,10281072,7404100000,43.84,6.89,0.55
2014-07-09,8819.45,8836.8,8639.65,8717.15,5509567,4530100000,43.43,6.83,0.55
2014-07-10,8677.95,8837.7,8578.85,8714.85,5204895,4104300000,43.42,6.83,0.55
2014-07-11,8668.85,8916.6,8641.9,8819.05,7610064,6342600000,43.94,6.91,0.54
2014-07-14,8817.95,8835.25,8693,8770.5,5224273,4388700000,43.71,6.87,0.55
2014-07-15,8756.45,8788.8,8686.6,8725.85,5994512,4445800000,43.49,6.84,0.55
2014-07-16,8749.4,8813.4,8729.8,8786.75,5028941,3983300000,43.79,6.89,0.55
2014-07-17,8755.1,8847.95,8755.1,8821.85,3093426,2469700000,43.96,6.91,0.54
2014-07-18,8829.7,8845.15,8770.25,8829.4,4298047,3082900000,44,6.87,0.55
2014-07-21,8864.05,8887.2,8811.85,8831.9,3631622,2956500000,44.01,6.87,0.55
2014-07-22,8856,8933.45,8852.65,8920.3,3647074,3300000000,44.45,6.94,0.54
2014-07-23,8961.5,8968,8871.05,8925.65,4217422,3449300000,44.48,6.95,0.54
2014-07-24,8930.3,8949.4,8851.7,8917.4,4347550,3510100000,44.44,6.94,0.54
2014-07-25,8935,9182.75,8935,9168.15,8422859,6672100000,45.77,7.13,0.53
2014-07-28,9180.45,9217.8,9108.35,9204.15,5732635,4836700000,45.95,7.16,0.53
2014-07-30,9193.5,9357.3,9166.75,9339.55,9698482,9098500000,46.63,6.96,0.54
2014-07-31,9313.05,9364.05,9284.9,9342.9,12937251,11283600000,41.56,6.96,0.54
2014-08-01,9265.85,9347.1,9151,9179.7,7221376,6259100000,35.26,6.84,0.55
2014-08-04,9204.5,9255.8,9138.95,9160.25,5147427,4005700000,35.18,6.83,0.55
2014-08-05,9198,9262.6,9178.85,9217.7,4537217,3822100000,35.4,6.6,0.57
2014-08-06,9198.6,9210.05,9115.35,9129.35,4489817,3510300000,35.07,6.49,0.58
